Sort,Source,Edition,Page,URL,Pub Date,Ad Type,Seek/Offer,Number Sought/Offered,Ad Price Amt,Ad Price Period,Ad Placer Name,Ad Placer Sex,Advertised Occupations,Slave Name,Slave Origin,Slave Sex,Slave Age,Slave Color,Slave Status,Location,Location City,Ad Transcription,OBS,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
358,Jornal do Commercio,107,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,24-Apr-1840,fuga,procurando serviço,1,,,,,,Candido,Quilimane,M,16,preto,escravo,"Rua Direita, 159",,"Desappareceu, na noite do dia 19 do corrente mez, da casa da rua Direita n. 159, primeiro andar, hum moleque de nação Quilimane, por nome Candido, de 16 a 18 annos, o qual pouco falta o portuguez, de estatura ordinaria, cara cheia, ambas as orelhas furadas, e o cabello cortado de proximo; levou vestido camisa e calças de riscado, estas já rotas: quem o achar e quizer fazer o favor de o entregar receberá boa graificação.",,,,,,,,,,,,,,,,
359,Jornal do Commercio,107,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,24-Apr-1840,venda/aluguel,procurando serviço,1,,,,,ama de leite,,,F,,branca ou de cor,,"Rua de São Clemente, 53",,"PRECISA-SE, com urgencia, para acabar de criar huma criança de doze mezes, de huma ama de leite de boa conducta, sendo branca ou de côr; quem estiver nestas circumstancias dirija-se á rua dos Pescadores n. 12, ou á rua de S. Clemente n. 53, indo para a Lagôa.",,,,,,,,,,,,,,,,
360,Jornal do Commercio,108,4,http://memoria.bn.br/DocReader/364568_03/432,25-Apr-1840,venda ,oferecendo serviço,1,,,,,"engomadeira, lavadeira, cozinheira, costureira",,,F,18,preta,escrava,"Rua dos Latoeiros, 79 A",,"VENDE-SE huma mocamba de 18 annos, de bonita figura e de boa conducta, muito carinhosa para crianças, que cose, engomma, lava e cozinha, e affiança-se não ter vícios nem moléstias: na rua dos Latoeiros n. 79 A.",,,,,,,,,,,,,,,,
361,Jornal do Commercio,108,4,http://memoria.bn.br/DocReader/364568_03/432,25-Apr-1840,venda ,oferecendo serviço,1,230$000,,,,lavadeira,,,F,,preta,escrava,"Travessa do Desterro, 11",,"VENDE-SE, por precisão, huma preta de roça e lavadeira, livre de vícios e moléstias, por 230$000 rs. : na travessa do Desterro n. 11.",,,,,,,,,,,,,,,,
362,Jornal do Commercio,108,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=424,25-Apr-1840,venda ,oferecendo serviço / oferecendo serviço,1,260,,,,costureira,,,F,18,preta,escrava,"Rua do Carmo, 41",,"VENDE-SE, na rua do Carmo n. 41, huma preta de 18 annos, bonita, boa costureira, que engomma, lava e cozinha; e mais outra de 30 annos, quitandeira, que lava e cozinha, e dá-se por 260$ rs.",,,,,,,,,,,,,,,,
363,Jornal do Commercio,108,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=424,25-Apr-1840,venda ,oferecendo serviço,1,,,,,ama de leite,,,F,20,preta,escrava,"Rua do Rosário, 107",,"VENDE-SE huma preta de 20 annos, ama de leite de primeiro parto, com huma cria de quatro mezes; na rua do Rosário n. 107.",,,,,,,,,,,,,,,,
364,Jornal do Commercio,108,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=424,25-Apr-1840,venda ,oferecendo serviço,1,,,,,,,,M,12,preto,escravo,"Rua do Carmo, 41",,"VENDE-SE, na rua do Carmo n. 41, hum moleque de 12 annos, bonito e bom para officio: hum preto pedreiro, de 30 annos, e outro bom cozinheiro de forno e fogão.",,,,,,,,,,,,,,,,
365,Jornal do Commercio,108,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=424,25-Apr-1840,venda ,oferecendo serviço,1,,,,,pedreiro,,,M,30,preto,escravo,"Rua do Carmo, 41",,"VENDE-SE, na rua do Carmo n. 41, hum moleque de 12 annos, bonito e bom para officio: hum preto pedreiro, de 30 annos, e outro bom cozinheiro de forno e fogão.",,,,,,,,,,,,,,,,
366,Jornal do Commercio,108,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=424,25-Apr-1840,venda ,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua do Carmo, 41",,"VENDE-SE, na rua do Carmo n. 41, hum moleque de 12 annos, bonito e bom para officio: hum preto pedreiro, de 30 annos, e outro bom cozinheiro de forno e fogão.",,,,,,,,,,,,,,,,
367,Jornal do Commercio,108,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=424,25-Apr-1840,fuga,procurando serviço,1,,,,,,Joaquina,Benguela,F,,,escrava,"Rua dos Ferradores, casa 297",,"Fugio, da rua dos Ferradores casa n. 297, huma preta de nome Joaquina, nação Benguella, moça, corpo esbelto, bem feita de mãos e pés, semblante carregado, olhos pequenos, fula, tem no lado direito do rosto huma mancha ou cicatriz proveniente de huma ferida que teve junto á orelha: levou vestido de chita, e panno da Costa de riscas brancas e vermelhas, recortado nas pontas: foi quitandeira, e frequentava muito o bairro de S. Francisco da Prainha: quem a apprehender pôde leva-la ao numero acima.",,,,,,,,,,,,,,,,
368,Jornal do Commercio,108,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=424,25-Apr-1840,fuga,procurando serviço,1,100,,,,,Guilherme,Benguela,M,,preto,escravo,Praça dos Lázaros,,"Supplica-se geralmente a quem fôr offerecido o preto Guilherme, oficial de alfaiate, Benguella, de meia idade, barba no queixo somente, hum olho acanhado, e o nariz defeituoso, por huma cicatriz que conserva purgando, não abre bem as mãos por causa do rheumatismo que padece muito, masca fumo, e he muito bebado; que o apprehenda, por ser seduzido no domingo de Ramos: se dará 100$ rs. de gratificação, além da despeza e se por ignorancia o houverem comprado, com pontualidade será restituído o dinheiro que derão; e a mesma gratificação receberá quem o descobrir. Na Praça dos Lázaros mora o Sr. do preto, casa do Inspector.",,,,,,,,,,,,,,,,
369,Jornal do Commercio,108,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=424,25-Apr-1840,venda ,oferecendo serviço,1,,,,,,,Angola,F,18,preta,escrava,"Rua do Parto, 102",,"VENDE-SE huma mocamba recolhida, de nação Angola, e de elegante figura, de 18 annos d'idade; muito propria para tomar conta do governo de huma casa por ser de boa conducta, o que se affiança ao comprador, a qual cose perfeitamente, corta, engomma, cozinha de forno e fogão, ensaboa, e aprompta huma bandeja de chá com toda a perfeição: o motivo da venda he por seu senhor se retirar para a Europa: na rua do Parto, n. 102.",,,,,,,,,,,,,,,,
370,Jornal do Commercio,108,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=424,25-Apr-1840,aluguel,oferecendo serviço,1,,,,,,,,F,,preta,,"Ladeira da Glória, 7",,"ALUGA-SE huma preta, na ladeira da Glória n. 7, com preferencia para casa ingleza; quem a pretender dirija-se á casa indicada.",,,,,,,,,,,,,,,,
371,Jornal do Commercio,108,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=424,25-Apr-1840,aluguel,oferecendo serviço,1,,,,,ama de leite,,,F,,preta de nação,,"Rua de São Lourenço, 20",,"Na casa n. 20 da rua de S. Lourenço, defronte dos quarteis, há huma preta de nação, rapariga recolhida, com muito bom leite de hum mez, do primeiro parto ; quem a quizer alugar pôde procura-la das 7 horas até às 10 da manhã.",,,,,,,,,,,,,,,,
372,Jornal do Commercio,108,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=424,25-Apr-1840,venda ,oferecendo serviço,1,,,,,,,,F,7,preta,,"Rua da Cadêa, 98",,"VENDE-SE huma crioulinha de 7 para 8 annos, na rua da Cadêa n. 98.",,,,,,,,,,,,,,,,
373,Jornal do Commercio,108,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=424,25-Apr-1840,fuga,oferecendo serviço,1,,,,,,,,M,,,,"Rua da Praia do Peixe, 7",,"A quem faltar hum moleque, dando os signaes certos, se lhe entregará, na rua da Praia do Peixe n. 7.",,,,,,,,,,,,,,,,
374,Jornal do Commercio,108,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=424,25-Apr-1840,venda ,oferecendo serviço,1,,,,,cozinheira,,,F,24,preta,escrava,"Rua do Lavradio, 23",,"VENDE-SE huma boa escrava rapariga, 24 annos, que cozinha muito bem, lava de barrela e sabão, engomma, faz todo o serviço, he bastante saudavel, e dá-se muito em conta; na rua do Lavradio n. 23.",,,,,,,,,,,,,,,,
375,Jornal do Commercio,108,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=424,25-Apr-1840,venda ,oferecendo serviço,1,,,,,Remador; Pescador; Barqueiro,,,M,,preto,escravo,"Rua do Lavradio, 23",,"VENDE-SE hum preto remador, pescador e barqueiro; faz todo o serviço da cidade, he muito saudavel, de boa conducta, e dá-se muito em conta; na rua do Lavradio n. 23",,,,,,,,,,,,,,,,
376,Jornal do Commercio,108,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=424,25-Apr-1840,,procurando serviço,1,,,,,ama de leite,,,F,,branca ou de cor,,"Rua dos Pescadores, 12
; Rua de São Clemente, 53",,"PRECISA-SE, com urgencia, para acabar de criar huma criança de doze mezes, de huma ama de leite de boa conducta, sendo branca ou de côr; quem estiver nestas circumstancias dirija-se á rua dos Pescadores n. 12, ou á rua de S. Clemente n. 53, indo para a Lagoa.",,,,,,,,,,,,,,,,
377,Jornal do Commercio,108,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=424,25-Apr-1840,"fuga
",procurando serviço,1,,,,,,Joaquim,Cabinda,M,24,preta,escravo,"Rua da Quitanda, 53",,"Fugio, no dia 18 do corrente mez de abril, da casa n. 53 da rua da Quitanda, hum escravo de nome Joaquim, nação Cabinda, idade de 24 annos pouco mais ou menos, estatura regular, e bem feito de corpo; levou vestido calças de brim branco e camisa de algodão americano. Quem o pegar e levar á casa acima, receberá boas alviçaras.",,,,,,,,,,,,,,,,
378,Jornal do Commercio,109,4,http://memoria.bn.br/DocReader/364568_03/436,26-Apr-1840,venda ,oferecendo serviço,>1,,,Henrique Cannell e Samuel Southam,M,,,,,,,escravo,"Rua do Rozario, 42",,"CANNELL SOUTHAM e C. farão leilão, amanhãa segunda feira, em seu salão de moveis, rua do Rozario n. 42, de 5 relogios inglezes de paede, feitos por hum habil relojoeiro de Londres; hum piano-forte novo, de 6 oitavas e de superiores vozes, feitos pelos celebres autores Blackwood e C., de Londres; 2 pianos usados, todos pelo maior preço, por conta de quem pertecerem. Tambem, por ordem dos administradores da casa fallida de João Eloy da Porciuncula, 2 escravos, e huma porção de moveis, prata, etc. Igualmente hão de se vender varios artigos de charão da India, porcelana, cristaes, etc.",,,,,,,,,,,,,,,,
379,Jornal do Commercio,110,4,http://memoria.bn.br/DocReader/364568_03/440,27-Apr-1840,venda ,procurando serviço / oferecendo serviço,1,,,,,ama de leite,,,F,,preta,escrava,"Rua da Pedreira da Gloria, 54",,"PRECISA-SE comprar huma ama de leite, preta, que não seja muito velho o leite, e que saiba, pelo menos, engommar perfeitamente ou coser; na rua da Pedreira da Gloria n. 54. Vende-se na mesma casa huma mocamba moça e bem parecida, que sabe engommar perfeitamente, cose, cozinha bem e lava com perfeição, sendo o motivo da venda o que acima annuncia.",,,,,,,,,,,,,,,,
380,Jornal do Commercio,110,4,http://memoria.bn.br/DocReader/364568_03/440,27-Apr-1840,fuga,procurando serviço,1,,,,,,Maria,Rebolla,F,,preta,escrava,"Rua do Senhor dos Passos, 81",,"Fugio, no dia 21 de abril, huma preta de nome Maria, nação Rebolla, baixa, magra, com signaes de picadas nos braços; levou panno da Costa azul com riscas brancas, e bixas com corações lizos de ouro. Seu senhor protesta contra quem a tiver acoutada; e roga-se a quem della souber dirigir-se á rua do Sr. dos Passos n. 81, que será gratificado",,,,,,,,,,,,,,,,
381,Jornal do Commercio,110,4,http://memoria.bn.br/DocReader/364568_03/440,27-Apr-1840,fuga,procurando serviço,1,50$000,,,,,Antonio,Monjolo,M,28,preto,escravo,Rua dos Pescadores em casa de Antonio Teixeira Passos,,"Em fevereiro de 1838 fugio hum escravo de nome Antonio, nação Monjolo, estatura ordinária, idade pouco mais ou menos 25 annos, bem retinto de côr, bastante reforçado do corpo, com os peitos largos e o labio de baixo todo vermelho; a quem do mesmo souber ou der noticia, e o queira levar ao Rio de Janeiro á rua dos Pescadores em casa de Antonio Teixeira Passos, ou á província de Minas Geraes, na cidade do Serro, ao dono, Luiz Gonzaga de Souza, em qualquer dos dous lugares, se gratificará com 50$000 rs.",,,,,,,,,,,,,,,,
382,Jornal do Commercio,110,4,http://memoria.bn.br/DocReader/364568_03/440,27-Apr-1840,aluguel,procurando serviço,1,,,,,serviço de casa,,,M,,preto,,"Praia do Flamengo, 14",,"PRECISA-SE alugar hum preto para o serviço ordinario de casa, que seja fiel, saiba tratar de animaes e cortar capim; na praia do Flamengo n. 14.",,,,,,,,,,,,,,,,
383,Jornal do Commercio,110,4,http://memoria.bn.br/DocReader/364568_03/440,27-Apr-1840,venda ,oferecendo serviço,1,,,,,engomadeira,,,F,18,preta,escrava,"Rua de Bragança, 3",,"VENDE-SE, na rua de Bragança n. 3, sobrado, huma preta de 18 annos de idade, engomma e cose alguma cousa, cozinha o ordinario, e he boa peça.",,,,,,,,,,,,,,,,
384,Jornal do Commercio,110,4,http://memoria.bn.br/DocReader/364568_03/440,27-Apr-1840,venda ,oferecendo serviço,1,,,,,"engomadeira, cozinheira, lavadeira, costureira",,,F,20,preta,escrava,"Rua do Fogo, 91",,"VENDE-SE, na rua do Fogo n. 91, huma preta de 20 annos, que engomma, cozinha e lava de sabão e barrela; e huma negrinha de 12 annos, muito linda para mocamba, e já cose bem.",,,,,,,,,,,,,,,,
385,Jornal do Commercio,110,4,http://memoria.bn.br/DocReader/364568_03/440,27-Apr-1840,venda ,oferecendo serviço,1,,,,,,,,F,12,preta,escrava,"Rua do Fogo, 91",,"VENDE-SE, na rua do Fogo n. 91, huma preta de 20 annos, que engomma, cozinha e lava de sabão e barrela; e huma negrinha de 12 annos, muito linda para mocamba, e já cose bem.",,,,,,,,,,,,,,,,
386,Jornal do Commercio,110,4,http://memoria.bn.br/DocReader/364568_03/440,27-Apr-1840,venda ,oferecendo serviço,1,300,,,,costureira,,,F,9,preta,escrava,"Largo da Sé, 5",,"VENDE-SE, no largo da Sé, n.5, huma crioula de 9 a 10 annos d'idade, com princípios de costureira, muito linda, e dá-se por 300$ rs.",,,,,,,,,,,,,,,,
387,Jornal do Commercio,110,4,http://memoria.bn.br/DocReader/364568_03/440,27-Apr-1840,venda ,oferecendo serviço,1,,,,,lavadeira,,,F,,preta,escrava,"Rua do Senhor dos Passos, 182",,"VENDE-SE huma preta perfeita lavadeira de sabão e barrela, e de rio, e sabe cozinhar; na rua do Senhor dos Passos, n. 182.",,,,,,,,,,,,,,,,
388,Jornal do Commercio,110,4,http://memoria.bn.br/DocReader/364568_03/440,27-Apr-1840,venda ,oferecendo serviço,1,,,,,roceiro,,,M,24,preto,escravo,"Rua da Alfândega, 293",,"VENDE-SE hum preto de 24 annos d'idade, vistoso, e bom roceiro de fouce e machado; e huma preta perfeita engommadeira, costureira, lava e cozinha; na rua d'Alfândega, n. 293.",,,,,,,,,,,,,,,,
389,Jornal do Commercio,110,4,http://memoria.bn.br/DocReader/364568_03/440,27-Apr-1840,venda ,oferecendo serviço,1,,,,,engomadeira,,,F,,preta,escrava,"Rua da Alfândega, 293",,"VENDE-SE hum preto de 24 annos d'idade, vistoso, e bom roceiro de fouce e machado; e huma preta perfeita engommadeira, costureira, lava e cozinha; na rua d'Alfândega, n. 293.",,,,,,,,,,,,,,,,
390,Jornal do Commercio,110,4,http://memoria.bn.br/DocReader/364568_03/440,27-Apr-1840,venda ,oferecendo serviço,1,,,,,"engomadeira, lavadeira, costureira",,,F,20,parda,escrava,"Rua da Praia do Peixe, 9",,"VENDE-SE huma parda, mocamba recolhida de 20 annos d' idade, a qual sabe com perfeição coser, cortar, engommar, lavar e cozinhar, aprompta hum chá com todo o aceio, e he propria para tomar conta do governo de huma casa; na rua da Praia do Peixe, n. 9.",,,,,,,,,,,,,,,,
391,Jornal do Commercio,110,4,http://memoria.bn.br/DocReader/364568_03/440,27-Apr-1840,aluguel,oferecendo serviço,1,,,,,serviço de casa,,,F,,preta,,"Rua Formosa da Cidade Nova, 56",,"ALUGA-SE, para todo o serviço de huma casa, huma preta de boa conducta; dirigir-se á rua Formosa da Cidade Nova n. 56.",,,,,,,,,,,,,,,,
392,Jornal do Commercio,110,4,http://memoria.bn.br/DocReader/364568_03/440,27-Apr-1840,fuga,procurando serviço,1,100,,,,,Maria,Angola,F,,preta,escrava,Pavuna,,"Fugio, da Pavuna, no dia 4 do corrente, huma preta de nome Maria, de nação Angola, com os signaes seguintes: estatura baixa, bastante reforçada e bem parecida, com falta de hum dente do lado esquerdo, alguma cousa fula, e tem alguns signaes de bexigas; quem a levar ao dito lugar, ou della der noticia a seu senhor José Antonio dos Reis, mestre ferreiro, receberá 100$ rs. de gratificação.",,,,,,,,,,,,,,,,
393,Jornal do Commercio,110,4,http://memoria.bn.br/DocReader/364568_03/440,27-Apr-1840,fuga,procurando serviço,1,300$000,,,,,,,,,preto,escravo,"Rua do Conde, 45",,"300$000 Réis de Gratificação a quem apresentar a seu senhor (ou a quem suas vezes fizer), na rua do Conde n. 45, ou ao administrador da situação do defunto João Ignácio da Silva, na Tijuca, três pretos que fugirão juntos da mesma no dia 16 novembro do anno passado: Alexandre, Quiçamã, alto, corpo e pernas delgados, beiços grossos, dentes claros, faltando-lhe hum do lado direito, junto aos queixaes; Vicente, Quiçamã, muito largo dos hombros, estatura ordinária, muito reforçado, e dentes unidos; e Joaquim, Camondongo, ainda moleque, pernas delgadas, dedos das mãos compridos, cabello pouco encarapinhado, e pelle fina. Todos tem huma marca que se parece com hum B grande sobre o peito direito, e levarão vestido camisa e calças de algodão de Minas. Protesta-se com todo o rigor das leis contra quem os tiver acoutados, e dá-se a dita somma de 300$ rs. á pessoa que provar quem he o ladrão, no caso delles haverem sido roubados, como se suspeita.",,,,,,,,,,,,,,,,
394,Jornal do Commercio,110,4,http://memoria.bn.br/DocReader/364568_03/440,27-Apr-1840,aluguel,procurando serviço,1,,,,,charuteiro,,,M,20,preto,escravo,"Rua da Ajuda, 48",,"PRECISA-SE alugar hum preto de 20 a 30 annos, muito robusto; comprar ou alugar hum preto bom charuteiro, e achar aprendizes de 12 a 15 annos, livres ou escravos. Dirigir-se á fabrica de charutos, na rua da Ajuda n. 48.",,,,,,,,,,,,,,,,
395,Jornal do Commercio,110,4,http://memoria.bn.br/DocReader/364568_03/440,27-Apr-1840,aluguel,procurando serviço,1,,,,,charuteiro,,,M,12,preto,escravo,"Rua da Ajuda, 48",,"PRECISA-SE alugar hum preto de 20 a 30 annos, muito robusto; comprar ou alugar hum preto bom charuteiro, e achar aprendizes de 12 a 15 annos, livres ou escravos. Dirigir-se á fabrica de charutos, na rua da Ajuda n. 48.",,,,,,,,,,,,,,,,
396,Jornal do Commercio,110,4,http://memoria.bn.br/DocReader/364568_03/440,27-Apr-1840,,procurando serviço,1,,,,,ama de leite,,,F,,branca ou de cor,,"Rua dos Pescadores, 12
; Rua de São Clemente, 53",,"PRECISA-SE, com urgência, para acabar de criar huma criança de doze mezes, de huma ama de leite de boa conducta, sendo branca ou de côr; quem estiver nestas circunstâncias dirija-se á rua dos Pescadores n. 12, ou á rua de S. Clemente n. 53, indo para a Lagôa.",,,,,,,,,,,,,,,,
397,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,venda ,oferecendo serviço,>1,,,Frederico Guilherme,M,,,,M/F,,,escravo,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME fará leilao, amanhã quarta feira, ás 11 horas, na sua casa, rua do Ouvidor n. 84, de huma grande porção de escravos de ambos os sexos, com officios e de roça, moleques e negrinhas, os quaes serão vendidos quem mais der, com condição de perfeita saude e fiança de boas vendas.",,,,,,,,,,,,,,,,
398,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,venda ,oferecendo serviço,1,,,,,cozinheira,,,F,,preta,escrava,"Rua da Prainha, 32",,"VENDE-SE, por preço razoavel, huma preta moça, sem molestias nem vicios, a qual lava de rio, cozinha, e engomma; na rua da Prainha n. 32.",,,,,,,,,,,,,,,,
399,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,venda ,oferecendo serviço,1,,,,,"lavadeira, cozinheira, costureira",,,F,,preta,escrava,"Rua do Rosário, 97",,"VENDE-SE huma preta moça, sabendo lavar, coser, e cozinhar o regular de huma casa, e muito carinhosa para crianças; na rua do Rosário, armazem n. 97.",,,,,,,,,,,,,,,,
400,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,aluguel,oferecendo serviço,1,,,,,serviço de casa,,,M,,preto,forro,"Rua larga de São Joaquim, 161",,"ALUGA-SE hum preto forro, para todo o serviço de huma casa, sabendo cozinhar; quem o pretender procure na rua larga de S. Joaquim n. 161.",,,,,,,,,,,,,,,,
401,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,venda ,oferecendo serviço,1,,,,,todo serviço,,,M,,pardo,escravo,"Rua Direita, 125, 1º andar",,"VENDE-SE hum pardo muito habil para todo o serviço, com a condição de ser para a Bahia ou Pernambuco, e que não venha mais ao Rio de Janeiro ou Paranaguá. Quem o pretender dirija-se á rua Direita n. 125, 1º andar. Na mesma casa vende-se hum preto de nação Cabinda, proprio para o serviço de roça.",,,,,,,,,,,,,,,,
402,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,venda ,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua da Valla, 89",,"VENDE-SE, na rua da Valla n. 89, hum preto perfeito cozinheiro de forno e fogão, e até de massas; hum cozinheiro do ordinario, de idade 18 annos; e hum moleque de idade 16 annos, com princípio de alfaiate.",,,,,,,,,,,,,,,,
403,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,venda ,oferecendo serviço,1,,,,,"engomar, cozinhar, costureira",,,F,,preta,,"Rua do Valongo, 12",,"VENDE-SE, na rua do Valongo n. 12, huma preta que sabe engommar, coser, lavar, cozinhar; também veste e prega huma Sra., e affiança-se não ter vícios nem molestias.",,,,,,,,,,,,,,,,
404,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,aluguel,oferecendo serviço,1,,,,,,,,M,,preto,,"Rua da Quitanda, 112",,ALUGA-SE hum preto para todo o serviço de huma casa; na rua da Quitanda n. 112.,,,,,,,,,,,,,,,,
405,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,venda ,oferecendo serviço,1,250,,,,"lavadeira, cozinheira",,,F,,preta,escrava,"Rua da Conceição, 15",,"VENDE-SE huma preta por 250$ rs., que sabe lavar e cozinhar bem; na rua da Conceição n. 15.",,,,,,,,,,,,,,,,
406,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,aluguel,oferecendo serviço,1,,,,,,,,F,,preta,,"Rua da Lapa do Desterro, 10",,"ALUGA-SE, na rua da Lapa do Desterro, n. 10, huma preta.",,,,,,,,,,,,,,,,
407,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,aluguel,oferecendo serviço,1,,,,,engomadeira,,,F,,preta,,"Ladeira de Santa Thereza, 7",,PRECISA-SE alugar huma preta perfeita engommadeira; na ladeira de Santa Thereza n. 7.,,,,,,,,,,,,,,,,
408,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,aluguel,oferecendo serviço,1,,,,,"lavadeira, engomadeira, cozinheira",,,F,,,escrava,"Rua da Princeza, 102",,"ALUGA-SE huma escrava que sabe lavar, engommar e cozinhar; nos Cajueiros, rua da Princeza n. 102: na mesma casa lava-se e engomma-se com perfeição.",,,,,,,,,,,,,,,,
409,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,aluguel,oferecendo serviço,1,,,,,"lavadeira, engomadeira, costureira",,,F,,preta,,"Rua dos Ourives, 29",,"ALUGA-SE huma rapariga preta por 8$ rs., que sabe lavar, engommar liso, coser alinhavado, e tratar bem de crianças; na rua dos Ourives n. 29.",,,,,,,,,,,,,,,,
410,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,venda ,oferecendo serviço,1,,,,,cozinheira,,,F,20,parda,escrava,"Rua do Parto, 102",,"VENDE-SE huma parda, mocamba recolhida, de 20 annos, perfeita costureira, corta, engomma, cozinha e lava, pentea huma Sra., he muito propria para tomar conta do governo de huma casa, por ser muito fiel e de boa conducta: na rua do Parto n. 102.",,,,,,,,,,,,,,,,
411,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,venda ,oferecendo serviço,1,,,,,"engomadeira, rendeira, costureira",,,F,,,escrava,"Rua do Rozario, 107",,"VENDE-SE huma vistosa mocamba, perfeita engommadeira, rendeira, cose e lava; na rua do Rozario n. 107.",,,,,,,,,,,,,,,,
412,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,venda ,oferecendo serviço,>1,,,,,,,,,,,escravos,"Rua da Cadêa, 54 sobrado",,"Comprão-se escravos e escravas de todas as idades, com prendas e sem ellas: na rua da Cadêa, sobrado, n. 54: também se recebem para se venderem por conta de seus donos, com condições razoáveis.",,,,,,,,,,,,,,,,
413,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,aluguel,oferecendo serviço,1,,,,,,,,F,,preta,,"Rua da Misericórdia, 90",,ALUGA-SE huma preta para todo o serviço; na rua da misericórdia n. 90.,,,,,,,,,,,,,,,,
414,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,venda ,oferecendo serviço,1,220,,,,lavadeira,,,F,,preta,escrava,"Travessa do Desterro, 11",,"VENDE-SE por precisão, huma preta de roça e lavadeira, sem vício nem molestia, e dá-se por 220$ rs. ; na travessa do Desterro n. 11.",,,,,,,,,,,,,,,,
415,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,venda ,oferecendo serviço,1,,,,,cozinheira,,,F,,preta,escrava,"Rua de São José, 10",,"VENDE-SE huma preta rapariga de bonita figura, que cozinha bem, lava de sabão e barrela, engomma, e faz com desembaraço todo o serviço; dá-se muito em conta: na rua de S. José n. 10.",,,,,,,,,,,,,,,,
416,Jornal do Commercio,111,4,http://memoria.bn.br/DocReader/364568_03/444,28-Apr-1840,venda ,oferecendo serviço,1,,,,,"barqueiro, remador",,,M,,preto,escravo,"Rua da Alfândega, 347",,"VENDE-SE hum molecão barqueiro e remedor, ente de pscaria, e he muito humilde; dá-se muito em conta; na rua da Alfândega n. 347.",,,,,,,,,,,,,,,,
