Sort,Source,Edition,Page,URL,Pub Date,Ad Type,Seek/Offer,Number Sought/Offered,Ad Price Amt,Ad Price Period,Ad Placer Name,Ad Placer Sex,Advertised Occupations,Slave Name,Slave Origin,Slave Sex,Slave Age,Slave Color,Slave Status,Location,Location City,Ad Transcription,OBS,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
200,Jornal do Commercio,129,4,http://memoria.bn.br/docreader/364568_03/508,14-May-1840,venda,oferecendo serviço,2,,,,,"lavadeira, cozinheira, costureira",,crioula,F,16,,escrava,"Rua do Fogo, 21",,"VENDE-SE huma escrava crioula, com hum filho de 6 meses, a qual lava, cozinha e cose soffrivelmente, e mostra ter 16 annos de idade : na rua do Fogo n. 21.",,,,,,,,,,,,,,,,
201,Jornal do Commercio,129,4,http://memoria.bn.br/docreader/364568_03/508,14-May-1840,aluguel,procurando serviço,1,,,,,"lavadeira, engomadeira",,,F,,preta,escrava,"Praia de Botafogo, 38 ou rua do Ouvidor, 65",,"PRECISA-SE alugar huma preta boa lavadeira e engommadeira : na praia do Botafogo n. 38, ou na rua do Ouvidor n. 65 A.M.",,,,,,,,,,,,,,,,
202,Jornal do Commercio,129,4,http://memoria.bn.br/docreader/364568_03/508,14-May-1840,aluguel,procurando serviço,1,,,,,,,,M,,preto,escravo,"Rua da Quitanda, 12",,PRECISA-SE alugar hum preto ou moleque para todo o serviço : na rua da Quitanda n. 12.,,,,,,,,,,,,,,,,
203,Jornal do Commercio,129,4,http://memoria.bn.br/docreader/364568_03/508,14-May-1840,venda,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua das Violas, 7",,"VENDE-SE dous pretos, hum bom cozinheiro e outro official de padeiro: na rua das Violas n. 7.",,,,,,,,,,,,,,,,
204,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,venda,oferecendo serviço,>1,,,,,"cozinheiros/roceiros, mocambas, costureiras, lavadeiras, engomadeiras, pajens, pescado, tecedor de algodão",,,F/M,,,escravo/escrava,"Rua do Ouvidor, 90",,"Jh BOUIS faz leilão hoje, em sua casa, rua do Ouvidor n. 90 de huma grande porção de escravos de ambos os sexos, e com officios, constando de cozinheiros, pretos de roça, mocambas, costureiras, lavadeiras, engommadeiras, moleques, pagens, hum bom pescador de barra fóra, hum bom tecedor de algodão, e muitos outros que serão arrematados a quem mais der, sendo affiançados de saúde e boa venda. ÁS 10 1/2horas.",,,,,,,,,,,,,,,,
205,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,venda,oferecendo serviço,1,,,,,roceiro,,,M,,preto,escravo,"Rua da Vala, 89",,"VENDE-SE, na rua da Valla n. 89, hum bom preto forte para roça e para todo o serviço, por commodo preço.",,,,,,,,,,,,,,,,
206,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,aluguel,oferecendo serviço,1,,,,,costureira,,,F,,negrinha,escrava,"Rua da Quitanda, 54",,"ALUGA-SE hum moleque bastante experto, e tambem huma negrinha boa costureira, a qualquer familia franceza que delles precisar: dirija-se á rua da Quitanda n. 54.",,,,,,,,,,,,,,,,
207,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,fuga,,1,,,Bernardo José Bizarro,M,,João,Moçambique,M,,preto,escravo,"Rua dos Ourives, 110",,"Fugio, no dia 9 do corrente de manhã, indo buscar água a Carioca, hum preto de nome João nação Moçambique, alto, reforçado, com barba serrada, cabellos bastante brancos, e pés grandes; levou vestido calça velha de picote azul de xadrez, e camisa de algodão americano de mangas pelo meio do braço; já foi pegado, de outra fugida, que fez adiante da Praia Grande, na restinga de Caraby: roga-se a qualquer capitão do mato ou pedestre que o pegar, de o levar a Bernardo José Bizarro, na rua do Ourives n. 110 que será gratificado. ",,,,,,,,,,,,,,,,
208,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,fuga,,1,,,,,quitandeira,Maria Rosa,Mina-Uçá,F,40,preta,escrava,"Rua do Hospício, 81",,"Fugio, no dia 7 do corrente mez, indo vender quitanda, huma preta por nome Maria Rosa, de nação Mina-Uçá, de idade 40 annos, alta, meia fula , com huma impigem na testa e os dous pés inchados: o seu trabalho he ás canhotas, e foi com vestido desbotado:  quem a levar á rua do Hospício n. 81, terá boas alviçaras, e protesta se contra quem a tiver acoutada para pagar o que ella levou furtado.",,,,,,,,,,,,,,,,
209,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,fuga,,1,,,Joaquim Dias Ferraz Junior,M,,Henrique,,M,15,,escravo,,,"FUGIO, a Joaquim Dias Ferraz Junior, da cidade de S. Paulo, em junho do anno proximo passado, hum rapaz de nome Henrique, de idade 15 annos pouco mais ou menos, estatura ordinaria, delgado de corpo: tem o tornozelo do pé esquerdo muito recolhido para dentro e por isso quando anda parece rambro; o rosto bexigoso, nariz grande, e a primeira ordem dos dentes muito repenicada. Quem delle tiver noticias póde da-las ao annunciante, em S. Paulo, ou em ITU ao capitão Bento José de Souza.",,,,,,,,,,,,,,,,
210,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,aluguel,oferecendo serviço,1,10$000 ,month,,,"mocamba, costureira, engomadeira",,,F,,parda,escrava,"Rua da Quitanda, 7",,"ALUGA-SE huma parda escrava, boa mocamba, que cose bem, engomma, he carinhosa para crianças e sem vicios: aluga-se somente para casa de familia no centro da cidade: por dez mil réis mensaes pagos adiantados: na rua da Quitanda n. 7.",,,,,,,,,,,,,,,,
211,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,venda,oferecendo serviço,1,,,,,remador,,,M,,preto,escravo,"Rua de São Francisco da Prainha, 61",,VENDE-SE hum preto bom remador de botes; quem o pretenderdirija-se a rua de S. Francisco da Prainha n. 61. ,,,,,,,,,,,,,,,,
212,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,venda,oferecendo serviço,1,,,,,"cozinheira, lavadeira, engomadeira",,,F,19,preta,escrava,"Rua do Rosário, 107",,"VENDE-SE huma preta de 19 annos, que cozinha, lava e engomma; na rua do Rosário n. 107.",,,,,,,,,,,,,,,,
213,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,venda,oferecendo serviço,1,,,,,,,,F,,preta,escrava,"Rua de São José, 77, primeiro andar",,"VENDE-SE huma bonita e vistosa preta, muito prendada, e hum pardinho perfeito boleeiro de 2 a 4 rodas, de boita figura: na rua de S. José n. 77, primeiro andar.",,,,,,,,,,,,,,,,
214,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,venda,oferecendo serviço,1,,,,,boleeiro,,,M,,pardinho,escravo,"Rua de São José, 77, primeiro andar",,"VENDE-SE huma bonita e vistosa preta, muito prendada, e hum pardinho perfeito boleeiro de 2 a 4 rodas, de boita figura: na rua de S. José n. 77, primeiro andar.",,,,,,,,,,,,,,,,
215,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,venda,oferecendo serviço,1,,,,,"costureira, engomadeira, mocamba",,Nação,F,18,preta,escrava,"Rua do Piolho, 30",,"VENDE-SE huma mocamba, preta de nação, de idade 18 annos, sabendo perfeitamente coser, engommar, vestir e pregar huma senhora, por hum chá, e fazer o mais serviço de huma mocamba: na rua do Piolho n. 30: vende-se por motivos particulares, e affiança-se não ser escrava vistosa.",,,,,,,,,,,,,,,,
216,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,venda,oferecendo serviço,1,,,,,,,,M,18-20,,escravo,"Rua do Fogo, 32",,"VENDE-SE hum moleque de 18 a 20 annos, bom para o que quiserem applicar : na rua do Fogo n. 32.",,,,,,,,,,,,,,,,
217,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,venda,oferecendo serviço,1,,,,,"cabelereiro, pajem",,,M,14,,escravo,"Rua do Piolho, 35",,"VENDE-SE hum moleque de 14 annos, com officio de cabellereiro e bom pagem; na rua do Piolho n. 35.",,,,,,,,,,,,,,,,
218,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,compra,procurando serviço,>1,,,,,,,,F/M,,,escravo/escrava,"Rua do Piolho, 35",,"COMPRÃO-SE escravos de ambos os sexos, na rua do Piolho n. 35.",,,,,,,,,,,,,,,,
219,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,venda,oferecendo serviço,1,,,,,,,,F,9/8/20 0:00,pardinha,escrava,"Rua do Carmo, 41",,"VENDE-SE, na rua do Carmo n. 41, huma bonita pardinha de 8 a 9 annos.",,,,,,,,,,,,,,,,
220,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,fuga,,1,,,,,,,crioula,F,30,,escrava,"Rua do Largo de São Joaquim, 162",,"Tendo fugido, no dia 12 de outubro do anno passado, hum escrava crioula de nome (...) , de idade 30 annos pouco mais ou menos, alta e bem parecida, com hum signal e verruga no queixo, aparecceu no dia 11 do corrente, e no outro dia logo de manhã cedo, tornou a fugir, levando huma corrente pequena no pescoço e hum chale pequeno usado, e no corpo hum vestido de riscadinho azul, tambem usado, com folhas, ou babado largo por baixo ; quem della der noticia  certa na rua do Largo de S. Joaquim n. 162, terá boas alviçaras ; e desde ja se protesta contra quem a acouta-la em sua casa.",,,,,,,,,,,,,,,,
221,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,venda,oferecendo serviço,2,,,,,"lavadeira, cozinheira, costureira",,crioula,F,,,escrava,"Rua do Fogo, 21",,"VENDE-SE huma escrava crioula, com hum filho de 6 meses, a qual lava, cozinha e cose soffrivelmente, e mostra ter 16 annos de idade : na rua do Fogo n. 21.",,,,,,,,,,,,,,,,
222,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,aluguel,procurando serviço,1,,,,,"lavadeira, engomadeira",,,F,,preta,escrava,"Praia do Botafogo, 38 ou Rua do Ouvidor, 63",,"PRECISA-SE alugar huma preta boa lavadeira e engommadeira: na praia do Botafogo n. 38, ou na rua do Ouvidor n. 63. A.M.",,,,,,,,,,,,,,,,
223,Jornal do Commercio,130,4,http://memoria.bn.br/docreader/364568_03/512,15-May-1840,aluguel,procurando serviço,1,,,,,,,,M,,preto,escravo,"Rua da Quitanda, 12",,PRECISA-SE alugar hum preto ou moleque para todo o serviço : na rua da Quitanda n. 12.,,,,,,,,,,,,,,,,
224,Jornal do Commercio,131,4,http://memoria.bn.br/docreader/364568_03/516,16-May-1840,venda,oferecendo serviço,1,,,,,"mocamba, costureira, engomadeira, lavadeira, cozinheira",,,F,,,escrava,"Rua do Fogo, 91",,"VENDE-SE na rua do Fogo n. 91, huma mocamba que sabe coser, engommar, lavar e cozinhar, bonita figura, e se da a contento.",,,,,,,,,,,,,,,,
225,Jornal do Commercio,131,4,http://memoria.bn.br/docreader/364568_03/516,16-May-1840,aluguel,oferecendo serviço,2,,,,,"serviço doméstico, cozinheiro, comprador",,,M,,pretos,escravo,"Largo do Paço, 8",,"ALUGA-SE no Largo do Paço n. 8, segundo andar, dous pretos, hum para o serviço ordinario, e outro cozinha e he bom comprador.",,,,,,,,,,,,,,,,
226,Jornal do Commercio,131,4,http://memoria.bn.br/docreader/364568_03/516,16-May-1840,compra/aluguel,oferecendo serviço,>1,,,,,roceiro,,,F/M,,,escravo/escrava,"Rua do Conde, 15",,"NA RUA do Conde n. 15, comprão-se ou alugão-se escravos de roça, e toma-se hum feitor para catumby.",,,,,,,,,,,,,,,,
227,Jornal do Commercio,131,4,http://memoria.bn.br/docreader/364568_03/516,16-May-1840,compra,procurando serviço,1,,,,,"lavadeira, cozinheira, engomadeira, costureira",,,F,,preta,escrava,"Largo de São Francisco de Paula, 9",,"COMPRA-SE huma preta que saiba lavar, engommar, cozinhar e coser, que não seja viciosa: quem a tiver e quiser vender dirija-se ao Largo de S. Francisco de Paula n. 9.",,,,,,,,,,,,,,,,
228,Jornal do Commercio,131,4,http://memoria.bn.br/docreader/364568_03/516,16-May-1840,venda,oferecendo serviço,1,,,,,"fazer cal, arraz de barco",,,M,,preto,escravo,"Rua da Quitanda, 104",,"VENDE-SE hum preto muito sadio e sem vicios, sabendo fazer cal, e he arraz de barco: quem o quizer dirija-se a rua da Quitanda n. 104.",,,,,,,,,,,,,,,,
229,Jornal do Commercio,131,4,http://memoria.bn.br/docreader/364568_03/516,16-May-1840,venda,oferecendo serviço,1,,,,,pajem,,,M,15-Nov,,escravo,"Praia da Saúde, 37",,"VENDE-SE, n. 37, na praia da saude, dous escravos, sendo hum moleque muito lindo de 11 a 15 annos de idade, muito bom pagem e capoeiro: e hum preto de 30 annos, perfeito remador e bom carroceiro; os ditos não tem vicios nem molestias de qualidade alguma.",,,,,,,,,,,,,,,,
230,Jornal do Commercio,131,4,http://memoria.bn.br/docreader/364568_03/516,16-May-1840,venda,oferecendo serviço,1,,,,,"remador, carroceiro",,,M,30,,escravo,"Praia da Saúde, 37",,"VENDE-SE, n. 37, na praia da saude, dous escravos, sendo hum moleque muito lindo de 11 a 15 annos de idade, muito bom pagem e capoeiro: e hum preto de 30 annos, perfeito remador e bom carroceiro; os ditos não tem vicios nem molestias de qualidade alguma.",,,,,,,,,,,,,,,,
231,Jornal do Commercio,131,4,http://memoria.bn.br/docreader/364568_03/516,16-May-1840,fuga,,1,,,,,,Luiz,Manjolo,M,,preto,escravo,"Beco da Bragança, 15",,"Fugio, da fazenda Bestinga da Tijuca, no dia segunda feira 11 do corrente, hum preto de nome Luiz, de nação Manjolo, cara riscada, cor retinta, com os dedos dos pés grandes e muito abertos, ainda sem ponta de barca : levou vestido roupa branca: quem delle der noticia  receberá boas alviçaras, levando-o ao lugar acima, ou á cidade, no beco da Bragança n. 15.",,,,,,,,,,,,,,,,
232,Jornal do Commercio,131,4,http://memoria.bn.br/docreader/364568_03/516,16-May-1840,fuga,,1,,,,,,Phillipe,Congo,M,,preto,escravo,"Rua do Ouvidor, 163",,"Fugio, do dia 13 do corrente, da casa da rua do Ouvidor n. 163, bolica Francesa, hum preto de nome Phillippe, de nação congo, estatura regular, gordo, olhos grandes, boca grande, com os dedos minimos nas mãos pegados ao immediato; levou vestido calça de riscado azul: quem delle souber ou der noticia dirija-se á dita bolica, que receberá boas alviçaras.",,,,,,,,,,,,,,,,
233,Jornal do Commercio,131,4,http://memoria.bn.br/docreader/364568_03/516,16-May-1840,fuga,,1,,,Antonio Alves Passos,M,,José,Benguela,M,,preto,escravo,"Rua do Lavradio, 86",,"FUGIO, no dia 12 do corrente mez, a Antonio Alves Passos, o preto José, Benguela, baixo, grosso, cara redonda, de 24 annos: levou calça de estopa, camisa de algodão e collete de riscado azul : protesta-se contra quem o tiver acoutado. Quem o levar a rua do Lavradio n. 86 será gratificado.",,,,,,,,,,,,,,,,
234,Jornal do Commercio,131,4,http://memoria.bn.br/docreader/364568_03/516,16-May-1840,venda,oferecendo serviço,2,,,,,ama de leite,,,F,,,escrava,"Rua do Sabão, 67",,"VENDE-SE huma ama de leite com cria, na rua do Sabão n. 67.",,,,,,,,,,,,,,,,
235,Jornal do Commercio,131,4,http://memoria.bn.br/docreader/364568_03/516,16-May-1840,venda,oferecendo serviço,1,,,,,engomadeira,,,F,15-16,,escrava,"Beco dos Cachorros, 31",,"VENDE-SE huma escrava de 15 a 16 annos, sabendo coser,  e com principios de engommar e ensaboar, no beco dos Cachorros n. 31.",,,,,,,,,,,,,,,,
236,Jornal do Commercio,131,4,http://memoria.bn.br/docreader/364568_03/516,16-May-1840,venda,oferecendo serviço,1,,,,,cozinheiro,,,M,,,escravo,"Rua do Rosário, 138",,"VENDE-SE na rua do Rosário n. 138, armazem, hum lindo molecão cozinheiro, e hum preto para todo o serviço.",,,,,,,,,,,,,,,,
237,Jornal do Commercio,131,4,http://memoria.bn.br/docreader/364568_03/516,16-May-1840,venda,oferecendo serviço,1,,,,,,,,M,,preto,escravo,"Rua do Rosário, 138",,"VENDE-SE na rua do Rosário n. 138, armazem, hum lindo molecão cozinheiro, e hum preto para todo o serviço.",,,,,,,,,,,,,,,,
238,Jornal do Commercio,131,4,http://memoria.bn.br/docreader/364568_03/516,16-May-1840,aluguel,procurando serviço,1,,,,,"cozinheiro, tratador de cavalos",,,M,,preto,escravo,"Rua da Candelária, 10",,"QUEM tiver para alugar hum preto affiançado, que seja bom cozinheiro e entenda de tratar de cavallos, pode dirigir-se a rua da Candelária n. 10.",,,,,,,,,,,,,,,,
239,Jornal do Commercio,131,4,http://memoria.bn.br/docreader/364568_03/516,16-May-1840,aluguel,oferecendo serviço,1,,,,,"lavadeira, engomadeira",,,F,,preta,escrava,"Praia de Botafogo, 38 ou Rua do Ouvidor, 63",,"PRECISA-SE alugar huma preta boa lavadeira e engommadeira: na praia do Botafogo n. 38, ou na rua do Ouvidor n. 63. A.M.",,,,,,,,,,,,,,,,
240,Jornal do Commercio,131,4,http://memoria.bn.br/docreader/364568_03/516,16-May-1840,venda,oferecendo serviço,2,,,,,"lavadeira, cozinheira, costureira",,crioula,F,16,,escrava,"Rua do Fogo, 21",,"VENDE-SE huma escrava crioula, com hum filho de 6 mezes, a qual lava, cozinha e cose soffrivelmente, e mostra ter 16 annos de idade : na rua do Fogo n. 21.",,,,,,,,,,,,,,,,
241,Jornal do Commercio,132,4,http://memoria.bn.br/docreader/364568_03/520,17-May-1840,fuga,,1,,,,,,Silvestre,Moçambique,M,,,escravo,"Arco dos Teles, 14, 3° andar",,"Fugio, no dia 15 do corrente, hum molecote de nome Silvestre, nação Moçambique, estatura regular: levou vestido calças de algodão americano azul e camisa de riscado azul: he bastante preto e tem rosto comprido. Quem delle der noticia dirija-se ao Arco dos Telles, n. 14, 3 andar, que receberá alviçaras.",,,,,,,,,,,,,,,,
242,Jornal do Commercio,133,4,http://memoria.bn.br/docreader/364568_03/524,18-May-1840,venda,oferecendo serviço,>1,,,Frederico Guilherme,M,"roceiro, indefinido",,,F/M,,,escravo/escrava,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME fará leilão , no dia 4.° feira, na sua casa, rua do Ouvidor n. 84, de huma grande porção de escravos de ambos os sexos, com diversos officios e de roça, os quaes serão arrematados com condição de perfeita saude e fiança de boas vendas.",,,,,,,,,,,,,,,,
243,Jornal do Commercio,133,4,http://memoria.bn.br/docreader/364568_03/524,18-May-1840,venda,oferecendo serviço,1,,,,,"lavadeira, engomadeira, cozinheira, costureira",,,F,18,preta,escrava,"Rua do Rosário, 102",,"VENDE-SE, na rua do Rosário n. 102, huma preta de 18 annos, que lava, engomma, cozinha, cose.",,,,,,,,,,,,,,,,
244,Jornal do Commercio,133,4,http://memoria.bn.br/docreader/364568_03/524,18-May-1840,venda,oferecendo serviço,1,,,,,pajem,,,M,8/7/20 0:00,,escravo,"Rua do Piolho, 40",,"VENDE-SE hum bonito moleque de idade 7 a 8 annos, muito proprio para pagem de meninos, ou mesmo para aprender qualquer officio; na rua do Piolho n. 40.",,,,,,,,,,,,,,,,
245,Jornal do Commercio,133,4,http://memoria.bn.br/docreader/364568_03/524,18-May-1840,aluguel,procurando serviço,1,,,,,mocamba,,,F,,parda ou preta,escrava,"Rua da Cadeia, 54",,"PRECISA-SE alugar huma parda ou preta, para cuidar de meninas; rua da Cadêa, sobrado n. 54.",,,,,,,,,,,,,,,,
246,Jornal do Commercio,133,4,http://memoria.bn.br/docreader/364568_03/524,18-May-1840,venda,oferecendo serviço,1,,,,,"lavadeira, engomadeira, cozinheira",,,F,,preta,escrava,"Rua da Cadeia, 54",,"VENDE-SE huma preta perfeita lavadeira engommadeira e cozinheira; na rua da Cadêa, sobrado n. 54.",,,,,,,,,,,,,,,,
247,Jornal do Commercio,133,4,http://memoria.bn.br/docreader/364568_03/524,18-May-1840,compra,procurando serviço,2,,,,,"mocamba, costureira, lavadeira, engomadeira",,,F,,,escrava,"Rua do Rosário, 107",,"COMPRÃO-SE duas mocambas raparigas, perfeitas no coser, lavar e engommar, e dous moleques de 13 a 14 annos, na  rua do Rosário n. 107. ",,,,,,,,,,,,,,,,
248,Jornal do Commercio,133,4,http://memoria.bn.br/docreader/364568_03/524,18-May-1840,compra,procurando serviço,2,,,,,,,,M,,,escravo,"Rua do Rosário, 107",,"COMPRÃO-SE duas mocambas raparigas, perfeitas no coser, lavar e engommar, e dous moleques de 13 a 14 annos, na  rua do Rosário n. 107. ",,,,,,,,,,,,,,,,
249,Jornal do Commercio,133,4,http://memoria.bn.br/docreader/364568_03/524,18-May-1840,compra,procurando serviço,>1,,,,,"costureira, indefinido",,,F/M,,,escravo,"Rua da Prainha, 86",,"COMPRÃO-SE , para fóra da provincia, dous pretos pedreiros, huma boa costureira e mais alguns pretos ; na rua da Prainha n. 86.",,,,,,,,,,,,,,,,
250,Jornal do Commercio,133,4,http://memoria.bn.br/docreader/364568_03/524,18-May-1840,aluguel/compra,procurando serviço,1,,,,,entende de horta,,,M,20,,escravo,"Rua do Conde da Cidade Nova, 35",,"COMPRA-SE hum molecão de 20 annos, pouco mais ou menos, que sirva para todo o serviço, e que entenda alguma cousa de horta: porém aluga-se por hum mez, e depois agradando compra-se : na rua do Conde da Cidade Nova , n. 35.",,,,,,,,,,,,,,,,
251,Jornal do Commercio,133,4,http://memoria.bn.br/docreader/364568_03/524,18-May-1840,aluguel,oferecendo serviço,1,,,,,serviço doméstico,,crioula,F,13,,escrava,"Rua da Misericórdia, 24",,"ALUGA-SE huma crioula de 13 annos, para o serviço interno de huma casa ; rua da Misericórdia n. 24.",,,,,,,,,,,,,,,,
252,Jornal do Commercio,133,4,http://memoria.bn.br/docreader/364568_03/524,18-May-1840,compra,procurando serviço,2,,,,,pedreiros,,,M,,,escravo,"Rua da Prainha, 86",,"COMPRÃO-SE , para fóra da provincia, dous pretos pedreiros, huma boa costureira e mais alguns pretos ; na rua da Prainha n. 86.",,,,,,,,,,,,,,,,
253,Jornal do Commercio,134,4,http://memoria.bn.br/docreader/364568_03/528,19-May-1840,aluguel,procurando serviço,1,,,,,"lavadeira, engomadeira",,,F,,preta,escrava,"Praia de Botafogo, 38 ou Rua do Ouvidor, 63",,"PRECISA-SE alugar huma preta boa lavadeira e engommadeira : na praia do Botafogo n. 38, ou na rua da Ouvidor n. 63 A.M. ",,,,,,,,,,,,,,,,
254,Jornal do Commercio,134,4,http://memoria.bn.br/docreader/364568_03/528,19-May-1840,venda,oferecendo serviço,>1,,,Frederico Guilherme,M,roceiro,,,F/M,,pretos,escravo/escrava,,,"FREDERICO GUILHERME, fará leilão, amanhã quasta feira, na sua casa, de huma grande porção de escravos diversos, com e sem officios, pretos e pretas de roça, os quaes serão arrematados com condição de perfeita saude e fiança de boas vendas.",,,,,,,,,,,,,,,,
255,Jornal do Commercio,134,4,http://memoria.bn.br/docreader/364568_03/528,19-May-1840,fuga,,1,,,,,,José,Macenna,M,,preto,escravo,"Praça do Mercado, 48",,"Fugio, no dia 17 do corrente, hum preto chamado José, do morro da saúde, pescador de barra de fóra, de nação macenna, estatura regular, com alguns signaes miudos nas fontes e no meio da testa, a modo de huma espinha: levou camisa de algodão americano e calças de dito trançado. Quem o levar a Praça do Mercado n. 48 receberá boas alviçaras, e se protesta por todas as percas e danos a quem o tiver acoutado, por se desconfiar que fosse seduzido.",,,,,,,,,,,,,,,,
256,Jornal do Commercio,134,4,http://memoria.bn.br/docreader/364568_03/528,19-May-1840,aluguel,oferecendo serviço,1,,,,,"lavadeira, costureira, engomadeira",,,F,,preta,escrava,"Rua do Ouvidor, 15",,"ALUGA-SE huma preta sabendo lavar, coser e engommar: rua do Ouvidor n. 15.",,,,,,,,,,,,,,,,
257,Jornal do Commercio,134,4,http://memoria.bn.br/docreader/364568_03/528,19-May-1840,fuga,,1,,,José Moreira da Silva,M,,José,Angola,M,26,,escravo,"Rua Larga de São Joaquim, 76",,"Fugio, em 16 do corrente, da rua Larga de S. Joaquim n. 76, hum escravo de nome José, official de carpinteiro, moço, que representa ter 26 annos, de nação angola, estatura baixa, cheio do corpo, cara larga, fulo, e falla como crioulo, o qual foi comprado no dia 11 deste mesmo mez a José Moreira da Silva, morador na praia da Saúde n. 37, conforme o annuncio que se ve do mesmo no jornal do commercio do dito dia 11, pelo qual affiançava não ter vicios nem molestias. Protesta-se contra quem o admittir a trabalho e lhe der conto, não só pelos jornaes (...) 2$ rs. por dia, como por todos os prejuizos que se seguirem desde o dia da compra até ao do aparecimento; e outro sim roga-se aos Srs. mestres de obras de o dennunciarem quando se verifique ser o mesmo, pelo que se lhes ficará obrigado.",,,,,,,,,,,,,,,,
258,Jornal do Commercio,134,4,http://memoria.bn.br/docreader/364568_03/528,19-May-1840,venda,oferecendo serviço,1,,,,,"lavadeira, cozinheira, quitandeira",,,F,28-30,,escrava,"Rua do Senhor dos Passos, 182",,"VENDE-SE huma preta de 28 a 30 annos, alta e reforçada, que lava, cozinha, vende quitanda: na Rua do Senhor dos Passos n. 182.",,,,,,,,,,,,,,,,
259,Jornal do Commercio,134,4,http://memoria.bn.br/docreader/364568_03/528,19-May-1840,venda,oferecendo serviço,1,,,,,"mocamba, lavadeira, cozinheira, costureira",,,F,14-15,,escrava,"Rua do Cano, 129",,"VENDE-SE na rua do Cano n. 129, loja, huma mocamba de 14 a 15 annos, que lava, cozinha e cose não com perfeição.",,,,,,,,,,,,,,,,
260,Jornal do Commercio,134,4,http://memoria.bn.br/docreader/364568_03/528,19-May-1840,venda,oferecendo serviço,1,220$000,,,,"lavadeira, cozinheira, engomadeira",,,F,,,escrava,"Rua da Alfândega, 293",,"VENDE-SE, de huma pessoa que se retira, huma rapariga de 18 annos, que lava, cozinha e engomma, por 220$; hum preto cozinheiro do ordinario e proprio para todo o serviço, por 380$: hum preto official de barbeiro, por 400$, e hum moleque de 10 annos, por 390$: na rua da Alfândega n. 293.",,,,,,,,,,,,,,,,
261,Jornal do Commercio,134,4,http://memoria.bn.br/docreader/364568_03/528,19-May-1840,venda,oferecendo serviço,1,380$000,,,,cozinheiro,,,M,,preto,escravo,"Rua da Alfândega, 293",,"VENDE-SE, de huma pessoa que se retira, huma rapariga de 18 annos, que lava, cozinha e engomma, por 220$; hum preto cozinheiro do ordinario e proprio para todo o serviço, por 380$: hum preto official de barbeiro, por 400$, e hum moleque de 10 annos, por 390$: na rua da Alfândega n. 293.",,,,,,,,,,,,,,,,
262,Jornal do Commercio,134,4,http://memoria.bn.br/docreader/364568_03/528,19-May-1840,venda,oferecendo serviço,1,400$000,,,,oficial de barbeiro,,,M,,preto,escravo,"Rua da Alfândega, 293",,"VENDE-SE, de huma pessoa que se retira, huma rapariga de 18 annos, que lava, cozinha e engomma, por 220$; hum preto cozinheiro do ordinario e proprio para todo o serviço, por 380$: hum preto official de barbeiro, por 400$, e hum moleque de 10 annos, por 390$: na rua da Alfândega n. 293.",,,,,,,,,,,,,,,,
263,Jornal do Commercio,134,4,http://memoria.bn.br/docreader/364568_03/528,19-May-1840,venda,oferecendo serviço,1,390$000,,,,,,,M,,,escravo,"Rua da Alfândega, 293",,"VENDE-SE, de huma pessoa que se retira, huma rapariga de 18 annos, que lava, cozinha e engomma, por 220$; hum preto cozinheiro do ordinario e proprio para todo o serviço, por 380$: hum preto official de barbeiro, por 400$, e hum moleque de 10 annos, por 390$: na rua da Alfândega n. 293.",,,,,,,,,,,,,,,,
